feature,importance_mean,importance_std,corrected_empath_label
624 (empath_medical_emergency),-4.359958144328769e-06,0.00022375099081694313,empath_medical_emergency
555 (empath_sadness),-4.671383726040368e-06,0.0001513268783699024,empath_sadness
233 (empath_family),-4.67138372605147e-06,0.000439875267512684,empath_family
200 (empath_negative_emotion),-5.605660471302842e-06,0.00046545321973246107,empath_negative_emotion
535 (empath_medical_emergency),-6.539937216493152e-06,0.0002212347254779548,empath_medical_emergency
183 (empath_negative_emotion),-6.539937216493152e-06,0.0003333067115564765,empath_negative_emotion
238 (empath_negative_emotion),-6.851362798254712e-06,0.00015477444110228425,empath_negative_emotion
496 (empath_medical_emergency),-6.851362798260263e-06,0.00016575215176658128,empath_medical_emergency
420 (empath_medical_emergency),-7.785639543467227e-06,0.0004221390704525094,empath_medical_emergency
191 (empath_medical_emergency),-7.785639543478328e-06,0.00023943645528487636,empath_medical_emergency
703 (empath_negative_emotion),-7.785639543500533e-06,0.00017255197538847226,empath_negative_emotion
193 (empath_family),-9.031341870446852e-06,0.00026585951570026083,empath_family
194 (empath_family),-1.0277044197432028e-05,0.0002714321841196588,empath_family
378 (empath_body),-1.1211320942661195e-05,0.00019483995013220957,empath_body
126 (empath_negative_emotion),-1.2145597687890364e-05,0.00037014590983634526,empath_negative_emotion
431 (empath_money),-1.370272559658714e-05,0.0001813727187839654,empath_money
84 (empath_death),-1.432557676006585e-05,0.00022863898235240163,empath_death
21 (empath_medical_emergency),-1.4325576760099157e-05,0.00029642153689163174,empath_medical_emergency
283 (empath_health),-1.463700234182741e-05,0.00035416236742101764,empath_health
230 (empath_affection),-1.5571279087078782e-05,0.00024362558727703134,empath_affection
76 (empath_positive_emotion),-1.619413025054639e-05,0.0003044232452018346,empath_positive_emotion
192 (empath_pain),-1.6816981414041753e-05,0.00023721636335056372,empath_pain
434 (empath_death),-1.775125815924872e-05,0.0001630666098863014,empath_death
537 (empath_negative_emotion),-1.8374109322760734e-05,0.00013953082515234645,empath_negative_emotion
14 (empath_health),-1.9308386067989903e-05,0.0003537438205739191,empath_health
90 (empath_negative_emotion),-2.0242662813213518e-05,0.0001847032018659677,empath_negative_emotion
142 (empath_negative_emotion),-2.0554088394969526e-05,0.00025982003171849205,empath_negative_emotion
694 (empath_health),-2.2111216303655203e-05,0.00017560067717145507,empath_health
448 (empath_negative_emotion),-2.2422641885422313e-05,0.00018622520683969935,empath_negative_emotion
444 (empath_negative_emotion),-2.273406746716167e-05,8.435610204754467e-05,empath_negative_emotion
724 (empath_pain),-2.3668344212363078e-05,0.0003447502289124553,empath_pain
208 (empath_family),-2.4602620957631105e-05,0.00015427955426861793,empath_family
754 (empath_sadness),-2.522547212108206e-05,0.00019716436958011664,empath_sadness
525 (empath_pain),-2.615974886632788e-05,0.000199318211459641,empath_pain
423 (empath_optimism),-2.615974886633343e-05,0.00021915688868294058,empath_optimism
77 (empath_medical_emergency),-2.7094025611551496e-05,0.00031724026896918166,empath_medical_emergency
466 (empath_strength),-2.865115352026493e-05,0.0001915852110878204,empath_strength
216 (empath_medical_emergency),-2.8651153520276028e-05,0.0002496879728211083,empath_medical_emergency
4 (empath_negative_emotion),-2.8962579101982078e-05,0.00019836880636370062,empath_negative_emotion
566 (empath_health),-3.114255817424083e-05,0.00028948846331466497,empath_health
508 (empath_negative_emotion),-3.20768349194478e-05,0.0002184891836262863,empath_negative_emotion
315 (empath_health),-3.2076834919464446e-05,0.00013697451580409631,empath_health
635 (empath_negative_emotion),-3.2388260501164946e-05,0.00018350975368769436,empath_negative_emotion
620 (empath_health),-3.23882605012038e-05,0.0001201408695426775,empath_health
341 (empath_negative_emotion),-3.581394190033671e-05,0.0002058320493822666,empath_negative_emotion
742 (empath_medical_emergency),-3.705964422733299e-05,0.00022891347925041384,empath_medical_emergency
35 (empath_health),-3.955104888128669e-05,0.00026549300257314065,empath_health
604 (empath_health),-3.986247446300939e-05,0.00027172591405658916,empath_health
196 (empath_negative_emotion),-4.1108176789989014e-05,0.0002221702329780088,empath_negative_emotion
277 (empath_medical_emergency),-4.1731027953473274e-05,0.00018982251420086965,empath_medical_emergency
533 (empath_death),-4.2042453535218185e-05,0.00014689090011691985,empath_death
722 (empath_health),-4.297673028045845e-05,0.0001860741138486627,empath_health
74 (empath_achievement),-4.3288155862181156e-05,0.00020119611084560817,empath_achievement
602 (empath_friends),-4.359958144391496e-05,0.00018593958998497817,empath_friends
214 (empath_health),-4.422243260739922e-05,0.00018340719498438762,empath_health
714 (empath_negative_emotion),-4.515670935264504e-05,0.00015155742792789229,empath_negative_emotion
540 (empath_medical_emergency),-4.577956051613485e-05,0.000410700684747438,empath_medical_emergency
182 (empath_pain),-4.671383726134737e-05,0.00017583276986686078,empath_pain
114 (empath_medical_emergency),-4.6713837261380674e-05,0.0002519238548406041,empath_medical_emergency
600 (empath_health),-4.858239075182791e-05,0.0001383879415564444,empath_health
232 (empath_health),-4.889381633353951e-05,7.025460183383058e-05,empath_health
326 (empath_health),-4.920524191531217e-05,0.00023026884169964157,empath_health
299 (empath_health),-5.013951866053579e-05,0.00017799245717085063,empath_health
468 (empath_family),-5.107379540578716e-05,0.00028588529158439556,empath_family
583 (empath_death),-5.4810902386687176e-05,0.00023548881464414886,empath_death
376 (empath_family),-5.636803029540616e-05,0.00023054308073809505,empath_family
297 (empath_money),-5.761373262235248e-05,0.0002969365758574173,empath_money
106 (empath_health),-5.8236583785858945e-05,0.00029893790094567287,empath_health
598 (empath_medical_emergency),-5.82365837858867e-05,0.00017376626554762057,empath_medical_emergency
337 (empath_pain),-5.88594349493321e-05,0.00028105343512852286,empath_pain
424 (empath_negative_emotion),-5.9170860531065904e-05,0.00021535253492240125,empath_negative_emotion
608 (empath_death),-6.010513727632283e-05,0.0002791129081737268,empath_death
402 (empath_optimism),-6.072798843980709e-05,0.00027747215417234537,empath_optimism
489 (empath_health),-6.072798843981264e-05,0.00026804951783943,empath_health
584 (empath_health),-6.103941402154644e-05,0.0001901645287484231,empath_health
311 (empath_death),-6.135083960326915e-05,0.0002932317856422452,empath_death
493 (empath_death),-6.197369076678116e-05,0.00012078295009537792,empath_death
547 (empath_positive_emotion),-6.228511634850942e-05,0.00021729383822506585,empath_positive_emotion
416 (empath_negative_emotion),-6.415366983895665e-05,0.00022433971454118725,empath_negative_emotion
55 (empath_affection),-6.41536698389955e-05,0.00018388460965106308,empath_affection
459 (empath_negative_emotion),-6.726792565641127e-05,0.00021149076117098125,empath_negative_emotion
758 (empath_suffering),-6.726792565641681e-05,0.00019272790465034968,empath_suffering
643 (empath_health),-6.757935123813952e-05,0.0006548777952106709,empath_health
460 (empath_health),-6.91364791468807e-05,0.0001660911781254557,empath_health
133 (empath_death),-6.944790472860895e-05,0.00017694098760203699,empath_death
351 (empath_negative_emotion),-6.975933031034277e-05,0.00022231162650692405,empath_negative_emotion
486 (empath_family),-6.975933031035386e-05,0.00023299629111041858,empath_family
474 (empath_pain),-7.038218147386033e-05,0.00021843435591985947,empath_pain
43 (empath_health),-7.193930938252935e-05,0.0002765239966887793,empath_health
226 (empath_pain),-7.411928845474369e-05,0.0003268746405228821,empath_pain
295 (empath_negative_emotion),-7.567641636345712e-05,0.0001483938812193835,empath_negative_emotion
265 (empath_negative_emotion),-7.629926752695249e-05,0.0001814184326544112,empath_negative_emotion
47 (empath_money),-7.661069310868629e-05,0.0002182122406125549,empath_money
102 (empath_medical_emergency),-7.94135233443738e-05,0.00022351485018701968,empath_medical_emergency
597 (empath_family),-7.972494892612425e-05,0.00033357503344991793,empath_family
69 (empath_death),-8.003637450786361e-05,0.0001749566079468072,empath_death
363 (empath_medical_emergency),-8.03478000896085e-05,0.00019880468595356987,empath_medical_emergency
417 (empath_medical_emergency),-8.25277791618062e-05,0.00021698006118294475,empath_medical_emergency
422 (empath_health),-8.408490707050852e-05,0.00024961105215494606,empath_health
110 (empath_pain),-8.439633265228119e-05,0.00013851228234434672,empath_pain
44 (empath_negative_emotion),-8.813343963317011e-05,0.00019750643785690372,empath_negative_emotion
736 (empath_strength),-8.875629079665436e-05,0.00022607759876320916,empath_strength
723 (empath_health),-8.906771637839928e-05,0.0002474773517565797,empath_health
304 (empath_medical_emergency),-8.906771637841037e-05,0.0001709054108815747,empath_medical_emergency
749 (empath_medical_emergency),-8.937914196014973e-05,0.00028178267813435635,empath_medical_emergency
309 (empath_death),-8.969056754189464e-05,0.00020604421089287403,empath_death
639 (empath_pain),-9.06248442871349e-05,0.00023188536346906646,empath_pain
524 (empath_health),-9.187054661409233e-05,0.00022464882446445353,empath_health
125 (empath_health),-9.218197219584278e-05,0.0002987323007232899,empath_health
705 (empath_medical_emergency),-9.436195126804602e-05,0.0001566229194379403,empath_medical_emergency
30 (empath_negative_emotion),-9.498480243150809e-05,0.00022646336407878282,empath_negative_emotion
54 (empath_death),-9.560765359500344e-05,0.00012167577222621962,empath_death
13 (empath_death),-9.623050475849327e-05,9.368631878425291e-05,empath_death
135 (empath_religion),-9.716478150371688e-05,0.00026047096502380723,empath_religion
294 (empath_medical_emergency),-9.996761173940993e-05,0.0002743337679475055,empath_medical_emergency
660 (empath_money),-0.00010090188848462245,0.00038775974237355206,empath_money
215 (empath_death),-0.00010308186755684235,0.0001903060040164342,empath_death
282 (empath_health),-0.0001033932931385817,0.00015688432672775754,empath_health
713 (empath_religion),-0.00010370471872034326,0.0003436720635959915,empath_religion
542 (empath_positive_emotion),-0.00010526184662906779,0.00017953786074789235,empath_positive_emotion
317 (empath_family),-0.00010650754895601965,0.00019017778855732367,empath_family
443 (empath_sadness),-0.00010713040011948727,0.00015838800149515911,empath_sadness
464 (empath_negative_emotion),-0.00010744182570123218,0.00023618196643199568,empath_negative_emotion
91 (empath_health),-0.00011024465593696408,0.00019458592075661808,empath_health
52 (empath_suffering),-0.00011304748617259608,0.00020502378607226238,empath_suffering
83 (empath_sadness),-0.00011460461408135391,0.0003769942696164879,empath_sadness
473 (empath_family),-0.00011491603966308217,0.00016945071993066735,empath_family
122 (empath_medical_emergency),-0.00011678459315352386,0.00019624136528434544,empath_medical_emergency
335 (empath_health),-0.0001186531466440044,0.00014191544506149569,empath_health
372 (empath_money),-0.0001195874233892391,0.0002427729702783224,empath_money
96 (empath_medical_emergency),-0.0001195874233892391,0.00013018334332814168,empath_medical_emergency
80 (empath_pain),-0.00012114455129794144,0.00024112043963603658,empath_pain
321 (empath_family),-0.0001227016792066604,0.0001892186570878912,empath_family
71 (empath_positive_emotion),-0.00012363595595188404,0.0002975786728860483,empath_positive_emotion
212 (empath_strength),-0.0001239473815336234,0.0001347562638803821,empath_strength
432 (empath_positive_emotion),-0.000124881658278847,0.00026526787931294816,empath_positive_emotion
711 (empath_pain),-0.00012675021176932199,0.0001855665333047688,empath_pain
371 (empath_medical_emergency),-0.000127373062932834,0.00023500129826373772,empath_medical_emergency
515 (empath_negative_emotion),-0.00012924161642326458,0.00017772417024995122,empath_negative_emotion
204 (empath_sadness),-0.00012955304200500394,0.00019628806327035424,empath_sadness
78 (empath_medical_emergency),-0.0001298644675867211,0.00015009646918729533,empath_medical_emergency
256 (empath_pain),-0.00013017589316846045,0.0003930871871819386,empath_pain
728 (empath_family),-0.00013048731875020536,0.00022875242447648964,empath_family
665 (empath_negative_emotion),-0.00013079874433199467,0.00016601057600237141,empath_negative_emotion
557 (empath_health),-0.00013142159549545118,0.00018836382651234805,empath_health
249 (empath_negative_emotion),-0.0001323558722406526,0.00020142158229749578,empath_negative_emotion
692 (empath_medical_emergency),-0.00013266729782241416,0.0003023177368880184,empath_medical_emergency
32 (empath_negative_emotion),-0.00013422442573112758,0.00020845959372387074,empath_negative_emotion
292 (empath_medical_emergency),-0.0001342244257311387,0.00016523144943824693,empath_medical_emergency
345 (empath_pain),-0.00013578155363986878,0.00021363522521941527,empath_pain
319 (empath_medical_emergency),-0.00013640440480332526,0.0003686147692360423,empath_medical_emergency
132 (empath_death),-0.00013702725596682064,0.00018226247024008286,empath_death
172 (empath_negative_emotion),-0.0001370272559668262,0.00028038681287924366,empath_negative_emotion
349 (empath_negative_emotion),-0.0001382729582937947,0.0001776556704186517,empath_negative_emotion
145 (empath_negative_emotion),-0.00013951866062076324,0.0002679375108979819,empath_negative_emotion
68 (empath_negative_emotion),-0.00014045293736600906,0.0003659295642520989,empath_negative_emotion
111 (empath_affection),-0.0001407643629477373,0.00020625121679223264,empath_affection
116 (empath_medical_emergency),-0.00014107578852949333,0.0002613027659467928,empath_medical_emergency
626 (empath_sadness),-0.00014169863969297757,0.00025606588524363115,empath_sadness
530 (empath_negative_emotion),-0.00014263291643820675,0.00013380286954164174,empath_negative_emotion
246 (empath_death),-0.0001435671931834137,0.00019898583787692512,empath_death
66 (empath_negative_emotion),-0.00014419004434690352,0.00012809059488737894,empath_negative_emotion
118 (empath_medical_emergency),-0.00014481289551040443,0.00025445490212072186,empath_medical_emergency
8 (empath_family),-0.00014512432109212715,0.0002354435068674609,empath_family
531 (empath_family),-0.0001451243210921549,0.0002557947434424036,empath_family
570 (empath_strength),-0.00014574717225563917,0.0003031782021420642,empath_strength
380 (empath_body),-0.00014574717225563917,0.00033577628359820127,empath_body
394 (empath_medical_emergency),-0.00014605859783737852,0.0001940206368125388,empath_medical_emergency
634 (empath_affection),-0.00015010713040004565,0.00023474053123144083,empath_affection
95 (empath_negative_emotion),-0.00015290996063569985,0.00020394428913463465,empath_negative_emotion
603 (empath_emotional),-0.0001529099606357165,0.0003527310953996655,empath_emotional
153 (empath_medical_emergency),-0.00015322138621745585,0.0005603563146772557,empath_medical_emergency
477 (empath_family),-0.0001541556629627183,0.00025194214077357705,empath_family
289 (empath_death),-0.00015446708854442438,0.00017459396926052312,empath_death
708 (empath_health),-0.00015477851412615818,0.00016040412878198194,empath_health
579 (empath_negative_emotion),-0.0001554013652896702,0.0002145401316698929,empath_negative_emotion
389 (empath_money),-0.0001563356420349049,0.0002563007941438565,empath_money
458 (empath_negative_emotion),-0.00015695849319838362,0.00022146366296856192,empath_negative_emotion
36 (empath_medical_emergency),-0.00015695849319838918,0.00012583443419376781,empath_medical_emergency
222 (empath_negative_emotion),-0.00015851562110708595,0.00018813275842440724,empath_negative_emotion
520 (empath_death),-0.00016225272808801373,0.0002733704683731427,empath_death
318 (empath_positive_emotion),-0.00016318700483321512,0.000192425731541665,empath_positive_emotion
262 (empath_negative_emotion),-0.00016536698390541283,0.00043434424399287677,empath_negative_emotion
756 (empath_negative_emotion),-0.00016598983506892483,0.0003616737209187183,empath_negative_emotion
146 (empath_health),-0.00016816981414115583,0.00018911509164894178,empath_health
449 (empath_achievement),-0.00016879266530460678,0.00031591450639701675,empath_achievement
439 (empath_medical_emergency),-0.0001715954955402943,0.00015029277256546655,empath_medical_emergency
112 (empath_health),-0.00017595545368470077,0.00016718507535885008,empath_health
252 (empath_family),-0.00017906970950213875,0.0002302854779251731,empath_family
267 (empath_negative_emotion),-0.0001803154118291017,0.00019551450807274093,empath_negative_emotion
621 (empath_negative_emotion),-0.00018218396531954895,0.0002359601163401869,empath_negative_emotion
103 (empath_negative_emotion),-0.00018218396531958226,0.0002294754355355728,empath_negative_emotion
678 (empath_health),-0.00018311824206478365,0.00019337898713530754,empath_health
559 (empath_positive_emotion),-0.0001831182420647892,0.0001314407814531637,empath_positive_emotion
622 (empath_health),-0.00018374109322825128,0.000194420374250692,empath_health
553 (empath_pain),-0.00018467536997351374,0.00013898480955674858,empath_pain
97 (empath_negative_emotion),-0.00018529822113699245,0.0002880097387324581,empath_negative_emotion
732 (empath_health),-0.00018560964671872072,0.0003877447349719199,empath_health
631 (empath_medical_emergency),-0.00018623249788221607,0.0002519654293561734,empath_medical_emergency
433 (empath_negative_emotion),-0.00018934675369963183,0.00019619712784295834,empath_negative_emotion
494 (empath_positive_emotion),-0.00018934675369963738,0.0002470560947120648,empath_positive_emotion
556 (empath_family),-0.00019152673277187394,0.00021721236677418898,empath_family
160 (empath_medical_emergency),-0.0001918381583536133,0.0002586640215872708,empath_medical_emergency
707 (empath_negative_emotion),-0.0001933952862623267,0.00034987094472053646,empath_negative_emotion
607 (empath_medical_emergency),-0.0001943295630075337,0.0003319603880692475,empath_medical_emergency
408 (empath_health),-0.00019432956300755033,0.00018945940707584003,empath_health
681 (empath_negative_emotion),-0.00019619811649801978,0.0001986543728364041,empath_negative_emotion
753 (empath_friends),-0.00019650954207974246,0.00027570909705953165,empath_friends
495 (empath_health),-0.00019775524440667768,0.00019398464253788704,empath_health
406 (empath_money),-0.00020118092580588277,0.0001978775698531383,empath_money
751 (empath_pain),-0.0002024266281328846,0.0002665446417241001,empath_pain
674 (empath_health),-0.0002027380537145962,0.00013658026821906916,empath_health
195 (empath_negative_emotion),-0.000204918032786805,0.0002053983337219512,empath_negative_emotion
413 (empath_medical_emergency),-0.00020616373511377905,0.0004329864000075302,empath_medical_emergency
648 (empath_health),-0.00020772086302250358,0.0002405147247971149,empath_health
332 (empath_health),-0.00020803228860420963,0.00038541554903493184,empath_health
568 (empath_medical_emergency),-0.0002089665653494832,0.0002978015165478518,empath_medical_emergency
57 (empath_health),-0.0002089665653494832,0.00016329483894361022,empath_health
217 (empath_health),-0.00021644077931127215,0.00043147393405446613,empath_health
34 (empath_medical_emergency),-0.00022048931187394484,0.0004379994606077533,empath_medical_emergency
630 (empath_negative_emotion),-0.00022204643978265826,0.0002870680065392881,empath_negative_emotion
314 (empath_medical_emergency),-0.00022204643978268045,0.0001845393009153554,empath_medical_emergency
623 (empath_affection),-0.00022329214210963232,0.00019455775787870214,empath_affection
663 (empath_negative_emotion),-0.0002245378444366064,0.00027297993335413944,empath_negative_emotion
450 (empath_affection),-0.00022578354676359159,0.00016156806002647295,empath_affection
641 (empath_death),-0.00022702924909054345,0.0002677932261830186,empath_death
387 (empath_medical_emergency),-0.00022765210025404992,0.00017151012900138695,empath_medical_emergency
157 (empath_medical_emergency),-0.0002295206537444916,0.0005997874794145555,empath_medical_emergency
50 (empath_death),-0.00023045493048971523,0.00020791477150961082,empath_death
636 (empath_negative_emotion),-0.00023045493048973742,0.00022675546523460473,empath_negative_emotion
291 (empath_health),-0.00023138920723496658,0.00015103691227624213,empath_health
296 (empath_medical_emergency),-0.00023170063281669485,0.000126725341193266,empath_medical_emergency
430 (empath_negative_emotion),-0.00023170063281669485,0.00018338286852892548,empath_negative_emotion
734 (empath_negative_emotion),-0.00023201205839845084,0.00017183102259045623,empath_negative_emotion
738 (empath_medical_emergency),-0.00023325776072541382,0.00019807719746035642,empath_medical_emergency
31 (empath_medical_emergency),-0.00023356918630715873,0.00014930899958373722,empath_medical_emergency
680 (empath_health),-0.00023356918630717538,0.00041216796313338713,empath_health
726 (empath_health),-0.0002369948677063194,0.0001348364880480311,empath_health
479 (empath_body),-0.00023699486770632495,0.0001932794072475492,empath_body
638 (empath_health),-0.00023886342119674997,0.000503837218840266,empath_health
359 (empath_medical_emergency),-0.00023979769794197915,0.0002713551725250134,empath_medical_emergency
179 (empath_medical_emergency),-0.00024322337934117865,0.0005669912189987772,empath_medical_emergency
582 (empath_negative_emotion),-0.00024384623050466848,0.0003586523622744713,empath_negative_emotion
348 (empath_negative_emotion),-0.00024478050724987546,0.00020284398727741327,empath_negative_emotion
506 (empath_health),-0.0002457147839951379,0.00022562756531700057,empath_health
239 (empath_health),-0.0002500747421395222,0.0004616805210636146,empath_health
585 (empath_money),-0.00025381184912045553,0.00018575041413517338,empath_money
398 (empath_negative_emotion),-0.00025381184912046106,0.000264575231600017,empath_negative_emotion
85 (empath_health),-0.00025412327470217266,0.00020100440600768354,empath_health
691 (empath_family),-0.0002547461258656736,0.0002452555052851569,empath_family
244 (empath_friends),-0.0002553689770291745,0.0002955624020583208,empath_friends
5 (empath_suffering),-0.00025754895610133886,0.0001297606175361701,empath_suffering
658 (empath_medical_emergency),-0.0002575489561013722,0.00012565973985071972,empath_medical_emergency
164 (empath_negative_emotion),-0.00026035178633704303,0.00029387488186683207,empath_negative_emotion
62 (empath_pain),-0.0002650231700631944,0.00020937876289557584,empath_pain
652 (empath_medical_emergency),-0.0002662688723901796,0.00018885721343640677,empath_medical_emergency
92 (empath_strength),-0.0002690717026258671,0.00021553350309279283,empath_strength
3 (empath_health),-0.0002721859584432662,0.00021232830811962244,empath_health
731 (empath_affection),-0.00027623449100594444,0.0006932903533636114,empath_affection
668 (empath_negative_emotion),-0.0002771687677511625,0.0003005313339430994,empath_negative_emotion
284 (empath_negative_emotion),-0.000281217300313813,0.0004445572636403096,empath_negative_emotion
272 (empath_health),-0.00028184015147731387,0.0002436763389801932,empath_health
628 (empath_death),-0.0002821515770590477,0.00026093747189698187,empath_death
152 (empath_money),-0.0002821515770590921,0.00018782964720231204,empath_money
329 (empath_friends),-0.00028246300264079817,0.00015039340771461475,empath_friends
510 (empath_medical_emergency),-0.0002824630026408093,0.00031943992322509276,empath_medical_emergency
374 (empath_medical_emergency),-0.00028402013054948936,0.00020967431253491106,empath_medical_emergency
64 (empath_medical_emergency),-0.00028651153520344307,0.00018151597053074189,empath_medical_emergency
699 (empath_health),-0.00028713438636694953,0.0002038817445991477,empath_health
sentiment,-0.0002874458119486778,0.000511076896699159,sentiment
476 (empath_health),-0.00028744581194872223,0.00018072641245641215,empath_health
259 (empath_money),-0.0002914943445113394,0.00020604609370142966,empath_money
471 (empath_pain),-0.00029180577009307873,0.000586391381041046,empath_pain
278 (empath_pain),-0.00029367432358356484,0.0002871085456630638,empath_pain
89 (empath_medical_emergency),-0.000295542877074001,0.000312715172144965,empath_medical_emergency
9 (empath_pain),-0.00029616572823750186,0.00019889808635102814,empath_pain
595 (empath_medical_emergency),-0.00029741143056445375,0.00019446401840711222,empath_medical_emergency
610 (empath_friends),-0.00029741143056446486,0.00013377351023370434,empath_friends
72 (empath_family),-0.00029834570730972174,0.0002348809643416196,empath_family
502 (empath_medical_emergency),-0.0002995914096366681,0.0005646615578320301,empath_medical_emergency
325 (empath_medical_emergency),-0.0003005256863818806,0.0004229699429836194,empath_medical_emergency
410 (empath_family),-0.00030083711196360883,0.0002220366119697645,empath_family
108 (empath_optimism),-0.0003055084956897824,0.00020256049686805455,empath_optimism
619 (empath_health),-0.0003058199212715218,0.00011865110315156793,empath_health
144 (empath_negative_emotion),-0.0003070656235984959,0.0006327600731310362,empath_negative_emotion
86 (empath_positive_emotion),-0.000307999900343725,0.00019706596427272873,empath_positive_emotion
211 (empath_weakness),-0.00030893417708894867,0.0002417144052301946,empath_weakness
587 (empath_affection),-0.00031017987941592273,0.00033496771115072894,empath_affection
23 (empath_medical_emergency),-0.00031080273057942367,0.0002512330217096473,empath_medical_emergency
18 (empath_negative_emotion),-0.00031235985848810933,0.00039620029571525576,empath_negative_emotion
395 (empath_health),-0.0003132941352333607,0.00028736397938642955,empath_health
404 (empath_medical_emergency),-0.0003136055608151167,0.0002294703637788824,empath_medical_emergency
22 (empath_medical_emergency),-0.0003145398375603126,0.00011495780867460042,empath_medical_emergency
729 (empath_medical_emergency),-0.0003145398375603181,0.0001541289220834023,empath_medical_emergency
761 (empath_health),-0.00031547411430554175,0.00029902224212618837,empath_health
614 (empath_medical_emergency),-0.00031578553988733104,0.00017405430609379816,empath_medical_emergency
130 (empath_medical_emergency),-0.000322325477103913,0.0002555123065101489,empath_medical_emergency
532 (empath_negative_emotion),-0.00032325975384913107,0.0002534392022726498,empath_negative_emotion
523 (empath_negative_emotion),-0.00032325975384913665,0.00020894683925121686,empath_negative_emotion
544 (empath_negative_emotion),-0.00032699686083002556,0.00023510053253908956,empath_negative_emotion
716 (empath_religion),-0.0003273082864117871,0.0001854536070746071,empath_religion
642 (empath_body),-0.00033073396781095886,0.00019565756751826113,empath_body
667 (empath_sadness),-0.0003344710747919033,0.00022521130195438124,empath_sadness
463 (empath_medical_emergency),-0.00033665105386409546,0.00023674469488876087,empath_medical_emergency
594 (empath_negative_emotion),-0.00033976530968153894,0.00023783190599358433,empath_negative_emotion
136 (empath_medical_emergency),-0.00034007673526323943,0.00021876533271619379,empath_medical_emergency
7 (empath_negative_emotion),-0.00034101101200850195,0.00022093115507197843,empath_negative_emotion
501 (empath_pain),-0.00034132243759021354,0.00036066040518606255,empath_pain
671 (empath_pain),-0.0003413224375902302,0.00037759680770616655,empath_pain
254 (empath_religion),-0.0003435024166624168,0.0002979369656842691,empath_religion
197 (empath_health),-0.0003478623748068399,0.00031162031755978226,empath_health
426 (empath_pain),-0.0003500423538790043,0.00028104739616529527,empath_pain
151 (empath_health),-0.00035191090736950146,0.0002576112713363076,empath_health
100 (empath_money),-0.0003522223329512464,0.00023940890968791588,empath_money
264 (empath_body),-0.0003531566096964589,0.00019289389808976464,empath_body
654 (empath_pain),-0.0003534680352781927,0.0003166257931841942,empath_pain
516 (empath_health),-0.00035440231202344964,0.00032552480505921704,empath_health
599 (empath_achievement),-0.0003615651004035103,0.00014551908082399527,empath_achievement
280 (empath_medical_emergency),-0.00036561363296617186,0.00022558135176449607,empath_medical_emergency
184 (empath_positive_emotion),-0.0003659250585479057,0.00031780595337910537,empath_positive_emotion
61 (empath_medical_emergency),-0.00036654790971140104,0.00037902566000042374,empath_medical_emergency
316 (empath_negative_emotion),-0.0003721535701827872,0.000585314004083651,empath_negative_emotion
165 (empath_death),-0.0003721535701827983,0.0002906445042352402,empath_death
457 (empath_negative_emotion),-0.00037775923065417325,0.00029027988330558954,empath_negative_emotion
167 (empath_positive_emotion),-0.00037807065623589043,0.00043665864708601675,empath_positive_emotion
609 (empath_health),-0.00038087348647159456,0.00025454178985082824,empath_health
354 (empath_health),-0.0003821191887985742,0.00022340547747107706,empath_health
645 (empath_pain),-0.00038834770043342235,0.0003138779012890456,empath_pain
290 (empath_medical_emergency),-0.0003889705515969233,0.00017737019753542534,empath_medical_emergency
576 (empath_medical_emergency),-0.00038990482834213024,0.00021808153119440857,empath_medical_emergency
255 (empath_medical_emergency),-0.00039333050974132977,0.0003306235428499334,empath_medical_emergency
702 (empath_affection),-0.00039582191439526684,0.0003610843646037464,empath_affection
342 (empath_negative_emotion),-0.00039613333997697844,0.000336987231401923,empath_negative_emotion
210 (empath_medical_emergency),-0.00039644476555869004,0.00023729137545214086,empath_medical_emergency
527 (empath_health),-0.00040205042603010945,0.0001564767124903361,empath_health
63 (empath_death),-0.00040391897952057334,0.00022943654920247743,empath_death
107 (empath_medical_emergency),-0.00040827893766495207,0.0004890491332995952,empath_medical_emergency
625 (empath_body),-0.0004082789376649576,0.0002597332293757672,empath_body
355 (empath_medical_emergency),-0.00041108176790065066,0.0005604795333553871,empath_medical_emergency
601 (empath_medical_emergency),-0.0004110817679006618,0.00028648445343824706,empath_medical_emergency
340 (empath_medical_emergency),-0.0004166874283720257,0.00022032474033287065,empath_medical_emergency
360 (empath_pain),-0.0004204245353529812,0.00022387579093306902,empath_pain
393 (empath_negative_emotion),-0.0004238502167521252,0.00038277472684955077,empath_negative_emotion
675 (empath_health),-0.0004250959190790826,0.00021504043535052367,empath_health
627 (empath_medical_emergency),-0.0004278987493147535,0.0002838527582784821,empath_medical_emergency
689 (empath_friends),-0.00042789874931478125,0.0002157808504889032,empath_friends
201 (empath_friends),-0.00043288155862266644,0.00046165625717442803,empath_friends
396 (empath_optimism),-0.00043288155862266644,0.0005390074222540711,empath_optimism
590 (empath_fear),-0.00043350440978612845,0.00026999286828728266,empath_fear
719 (empath_health),-0.00044284717723845347,0.0002660449524827342,empath_health
629 (empath_death),-0.00044347002840191554,0.00021267973270650283,empath_death
88 (empath_negative_emotion),-0.0004462728586375975,0.00021960494589655236,empath_negative_emotion
253 (empath_health),-0.00044689570980108726,0.00022419938375449494,empath_health
171 (empath_health),-0.000447829986546322,0.00013924450358196366,empath_health
442 (empath_pain),-0.0004487642632915456,0.00028901552413019297,empath_pain
